"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"56925",12368,"BANKW","F","RT","ANGLE","8",NA,230194,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","8",8,8
"57158",12368,"BANKW","C","RT","ANGLE","28",NA,230044,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","28",28,28
"57181",12368,"BANKW","J","LF","ANGLE","22",NA,230393,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","22",22,22
"57183",12368,"BANKW","J","RT","ANGLE","38",NA,230394,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","38",38,38
"57401",12368,"BANKW","B","RT","ANGLE","20",NA,229994,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","20",20,20
"57505",12368,"BANKW","K","LF","ANGLE","18",NA,230443,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","18",18,18
"57539",12368,"BANKW","XH","LF","ANGLE","12",NA,230293,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","12",12,12
"57542",12368,"BANKW","XH","RT","ANGLE","40",NA,230294,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","40",40,40
"57604",12368,"BANKW","C","LF","ANGLE","30",NA,230043,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","30",30,30
"57669",12368,"BANKW","I","LF","ANGLE","80",NA,230343,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","80",80,80
"57708",12368,"BANKW","I","RT","ANGLE","12",NA,230344,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","12",12,12
"57863",12368,"BANKW","G","RT","ANGLE","16",NA,230244,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","16",16,16
"57975",12368,"BANKW","G","LF","ANGLE","10",NA,230243,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","10",10,10
"58274",12369,"BANKW","D","RT","ANGLE","10",NA,220785,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","10",10,10
"58469",12369,"BANKW","K","RT","ANGLE","10",NA,221135,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","10",10,10
"58479",12369,"BANKW","D","LF","ANGLE","20",NA,220784,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","20",20,20
"58594",12369,"BANKW","A","RT","ANGLE","6",NA,220635,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","6",6,6
"58926",12369,"BANKW","C","LF","ANGLE","12",NA,220734,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","12",12,12
"58928",12369,"BANKW","C","RT","ANGLE","10",NA,220735,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","10",10,10
"58941",12369,"BANKW","F","LF","ANGLE","2",NA,220884,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","2",2,2
"58946",12369,"BANKW","G","RT","ANGLE","8",NA,220935,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","8",8,8
"58947",12369,"BANKW","H","RT","ANGLE","8",NA,220985,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","8",8,8
"58948",12369,"BANKW","H","LF","ANGLE","20",NA,220984,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","20",20,20
"58953",12369,"BANKW","I","LF","ANGLE","10",NA,221034,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","10",10,10
"59046",12369,"BANKW","B","RT","ANGLE","58",NA,220685,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","58",58,58
"59055",12369,"BANKW","E","RT","ANGLE","16",NA,220835,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","16",16,16
"59077",12369,"BANKW","K","LF","ANGLE","20",NA,221134,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","20",20,20
"59265",12369,"BANKW","F","RT","ANGLE","4",NA,220885,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","4",4,4
"59280",12369,"BANKW","A","LF","ANGLE","12",NA,220634,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","12",12,12
"59296",12369,"BANKW","E","LF","ANGLE","50",NA,220834,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","50",50,50
"59319",12369,"BANKW","I","RT","ANGLE","12",NA,221035,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","12",12,12
"59322",12369,"BANKW","J","LF","ANGLE","22",NA,221084,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","22",22,22
"59606",12369,"BANKW","J","RT","ANGLE","8",NA,221085,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","8",8,8
"59671",12369,"BANKW","G","LF","ANGLE","10",NA,220934,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","10",10,10
"59773",12369,"BANKW","B","LF","ANGLE","44",NA,220684,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","44",44,44
"59971",12418,"BANKW","D","RT","ANGLE","76",NA,211626,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","76",76,76
"60051",12418,"BANKW","H","RT","ANGLE","30","F1",211826,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","30",30,30
"60100",12418,"BANKW","C","RT","ANGLE","4",NA,211576,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","4",4,4
"60219",12418,"BANKW","K","RT","ANGLE","90",NA,211976,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","90",90,90
"60297",12418,"BANKW","I","RT","ANGLE","1","F1",211876,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","1",1,1
"60359",12418,"BANKW","C","LF","ANGLE","81",NA,211575,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","81",81,81
"60375",12418,"BANKW","G","RT","ANGLE","15",NA,211776,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","15",15,15
"60381",12418,"BANKW","J","RT","ANGLE","20",NA,211926,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","20",20,20
"60389",12418,"BANKW","K","LF","ANGLE","32",NA,211975,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","32",32,32
"60469",12418,"BANKW","B","RT","ANGLE","29",NA,211526,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","29",29,29
"60503",12418,"BANKW","J","LF","ANGLE","71",NA,211925,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","71",71,71
"60546",12418,"BANKW","I","LF","ANGLE","70","F1",211875,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","70",70,70
"60716",12418,"BANKW","A","RT","ANGLE","10",NA,211476,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","10",10,10
"60722",12418,"BANKW","A","LF","ANGLE","32",NA,211475,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","32",32,32
"60733",12418,"BANKW","G","LF","ANGLE","0",NA,211775,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","0",0,0
"60964",12418,"BANKW","B","LF","ANGLE","14",NA,211525,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","14",14,14
"61090",12418,"BANKW","D","LF","ANGLE","82",NA,211625,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","82",82,82
"61106",12418,"BANKW","H","LF","ANGLE","20","F1",211825,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","20",20,20
"61425",12418,"BANKW","E","LF","ANGLE","33",NA,211675,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","33",33,33
"61462",12418,"BANKW","F","RT","ANGLE","3",NA,211726,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","3",3,3
"61466",12418,"BANKW","F","LF","ANGLE","30",NA,211725,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","30",30,30
"61505",12418,"BANKW","E","RT","ANGLE","59",NA,211676,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","59",59,59
"61955",12419,"BANKW","K","RT","ANGLE","22","U",216593,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","22",22,22
"61965",12419,"BANKW","E","RT","ANGLE","18","F2",216293,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","18",18,18
"61967",12419,"BANKW","F","LF","ANGLE","14",NA,216342,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","14",14,14
"61993",12419,"BANKW","J","LF","ANGLE","34",NA,216542,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","34",34,34
"62052",12419,"BANKW","E","LF","ANGLE","45","F2",216292,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","45",45,45
"62062",12419,"BANKW","G","LF","ANGLE","12",NA,216392,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","12",12,12
"62088",12419,"BANKW","F","RT","ANGLE","10",NA,216343,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","10",10,10
"62310",12419,"BANKW","H","RT","ANGLE","40",NA,216443,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","40",40,40
"62429",12419,"BANKW","G","RT","ANGLE","45",NA,216393,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","45",45,45
"62541",12419,"BANKW","D","LF","ANGLE","94",NA,216242,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","94",94,94
"62681",12419,"BANKW","J","RT","ANGLE","20",NA,216543,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","20",20,20
"62690",12419,"BANKW","K","LF","ANGLE","45","U",216592,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","45",45,45
"62781",12419,"BANKW","D","RT","ANGLE","10",NA,216243,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","10",10,10
"62803",12419,"BANKW","I","LF","ANGLE","24",NA,216492,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","24",24,24
"62806",12419,"BANKW","I","RT","ANGLE","46",NA,216493,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","46",46,46
"63319",12419,"BANKW","H","LF","ANGLE","34",NA,216442,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","34",34,34
"63607",12420,"BANKW","E","LF","ANGLE","17",NA,213305,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","17",17,17
"63866",12420,"BANKW","G","LF","ANGLE","20",NA,213405,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","20",20,20
"63949",12420,"BANKW","I","RT","ANGLE","15",NA,213506,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","15",15,15
"63987",12420,"BANKW","G","RT","ANGLE","20",NA,213406,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","20",20,20
"64006",12420,"BANKW","B","LF","ANGLE","5",NA,213165,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","5",5,5
"64040",12420,"BANKW","J","RT","ANGLE","22",NA,213556,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","22",22,22
"64110",12420,"BANKW","I","LF","ANGLE","10",NA,213505,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","10",10,10
"64168",12420,"BANKW","K","LF","ANGLE","40","F1",213605,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","40",40,40
"64411",12420,"BANKW","K","RT","ANGLE","22","F1",213606,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","22",22,22
"64514",12420,"BANKW","F","RT","ANGLE","17",NA,213356,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","17",17,17
"64520",12420,"BANKW","H","RT","ANGLE","5",NA,213456,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","5",5,5
"64636",12420,"BANKW","F","LF","ANGLE","0",NA,213355,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","0",0,0
"64735",12420,"BANKW","A","LF","ANGLE","15",NA,213116,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","15",15,15
"64743",12420,"BANKW","C","LF","ANGLE","17",NA,213215,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","17",17,17
"64753",12420,"BANKW","E","RT","ANGLE","10",NA,213306,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","10",10,10
"64765",12420,"BANKW","H","LF","ANGLE","15",NA,213455,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","15",15,15
"64853",12420,"BANKW","J","LF","ANGLE","17",NA,213555,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","17",17,17
"64867",12420,"BANKW","C","RT","ANGLE","0",NA,213216,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","0",0,0
"64868",12420,"BANKW","A","RT","ANGLE","15",NA,213117,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","15",15,15
"65014",12420,"BANKW","B","RT","ANGLE","5",NA,213166,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","5",5,5
"65160",12421,"BANKW","K","RT","ANGLE","17",NA,213067,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","17",17,17
"65188",12421,"BANKW","J","LF","ANGLE","7",NA,213016,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","7",7,7
"65362",12421,"BANKW","B","LF","ANGLE","12",NA,212620,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"65568",12421,"BANKW","E","LF","ANGLE","12",NA,212768,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"65677",12421,"BANKW","J","RT","ANGLE","15",NA,213017,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","15",15,15
"65685",12421,"BANKW","A","RT","ANGLE","10",NA,212571,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"65784",12421,"BANKW","F","RT","ANGLE","25",NA,212819,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","25",25,25
"65794",12421,"BANKW","I","LF","ANGLE","12",NA,212966,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"65914",12421,"BANKW","I","RT","ANGLE","10",NA,212967,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"65926",12421,"BANKW","K","LF","ANGLE","7",NA,213066,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","7",7,7
"66026",12421,"BANKW","F","LF","ANGLE","7",NA,212818,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","7",7,7
"66259",12421,"BANKW","D","RT","ANGLE","0",NA,212719,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","0",0,0
"66284",12421,"BANKW","H","LF","ANGLE","15",NA,212916,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","15",15,15
"66285",12421,"BANKW","H","RT","ANGLE","7",NA,212917,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","7",7,7
"66381",12421,"BANKW","D","LF","ANGLE","10",NA,212718,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"66406",12421,"BANKW","G","RT","ANGLE","15",NA,212868,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","15",15,15
"66504",12421,"BANKW","C","LF","ANGLE","0",NA,212670,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","0",0,0
"66613",12421,"BANKW","A","LF","ANGLE","10",NA,212570,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"66758",12421,"BANKW","E","RT","ANGLE","7",NA,212769,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","7",7,7
"66790",12421,"BANKW","B","RT","ANGLE","80",NA,212621,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","80",80,80
"66874",12421,"BANKW","G","LF","ANGLE","5",NA,212867,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","5",5,5
"67312",12422,"BANKW","B","LF","ANGLE","12",NA,214255,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"67358",12422,"BANKW","B","RT","ANGLE","2",NA,214256,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","2",2,2
"67390",12422,"BANKW","A","RT","ANGLE","14",NA,214206,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","14",14,14
"67483",12422,"BANKW","C","RT","ANGLE","12",NA,214306,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"67486",12422,"BANKW","E","LF","ANGLE","4",NA,214405,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","4",4,4
"67634",12422,"BANKW","K","LF","ANGLE","10",NA,214703,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"67727",12422,"BANKW","C","LF","ANGLE","6",NA,214305,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","6",6,6
"67758",12422,"BANKW","J","RT","ANGLE","6",NA,214655,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","6",6,6
"67857",12422,"BANKW","E","RT","ANGLE","8",NA,214406,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","8",8,8
"67863",12422,"BANKW","F","RT","ANGLE","8",NA,214456,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","8",8,8
"67964",12422,"BANKW","A","LF","ANGLE","30",NA,214205,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","30",30,30
"67976",12422,"BANKW","D","RT","ANGLE","4",NA,214356,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","4",4,4
"68104",12422,"BANKW","G","RT","ANGLE","2",NA,214506,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","2",2,2
"68107",12422,"BANKW","F","LF","ANGLE","20",NA,214455,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","20",20,20
"68111",12422,"BANKW","I","LF","ANGLE","8",NA,214604,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","8",8,8
"68230",12422,"BANKW","G","LF","ANGLE","4",NA,214505,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","4",4,4
"68476",12422,"BANKW","H","LF","ANGLE","20",NA,214555,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","20",20,20
"68483",12422,"BANKW","K","RT","ANGLE","8",NA,214704,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","8",8,8
"68484",12422,"BANKW","J","LF","ANGLE","12",NA,214654,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","12",12,12
"68547",12422,"BANKW","D","LF","ANGLE","18",NA,214355,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","18",18,18
"68763",12422,"BANKW","H","RT","ANGLE","16",NA,214556,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","16",16,16
"68778",12422,"BANKW","I","RT","ANGLE","10",NA,214605,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","10",10,10
"68858",12423,"BANKW","B","LF","ANGLE","80",NA,217792,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","80",80,80
"69060",12423,"BANKW","I","LF","ANGLE","0",NA,218141,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0",0,0
"69078",12423,"BANKW","D","LF","ANGLE","190",NA,217892,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","190",190,190
"69147",12423,"BANKW","A","RT","ANGLE","15",NA,217743,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","15",15,15
"69152",12423,"BANKW","B","RT","ANGLE","17",NA,217793,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","17",17,17
"69170",12423,"BANKW","D","RT","ANGLE","2",NA,217893,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2",2,2
"69191",12423,"BANKW","A","LF","ANGLE","5",NA,217742,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","5",5,5
"69302",12423,"BANKW","I","RT","ANGLE","0",NA,218142,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0",0,0
"69413",12423,"BANKW","G","RT","ANGLE","5",NA,218043,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","5",5,5
"69431",12423,"BANKW","K","LF","ANGLE","10",NA,218291,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","10",10,10
"69433",12423,"BANKW","K","RT","ANGLE","185",NA,218292,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","185",185,185
"69671",12423,"BANKW","XJ","RT","ANGLE","2",NA,218192,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2",2,2
"69885",12423,"BANKW","C","LF","ANGLE","2",NA,217842,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2",2,2
"69903",12423,"BANKW","F","RT","ANGLE","5",NA,217993,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","5",5,5
"69918",12423,"BANKW","J","LF","ANGLE","2",NA,218241,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2",2,2
"70022",12423,"BANKW","E","RT","ANGLE","17",NA,217943,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","17",17,17
"70023",12423,"BANKW","G","LF","ANGLE","0",NA,218042,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0",0,0
"70040",12423,"BANKW","XJ","LF","ANGLE","182",NA,218191,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","182",182,182
"70320",12423,"BANKW","H","LF","ANGLE","10",NA,218092,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","10",10,10
"70359",12423,"BANKW","H","RT","ANGLE","182",NA,218093,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","182",182,182
"70488",12423,"BANKW","J","RT","ANGLE","10",NA,218242,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","10",10,10
"70509",12423,"BANKW","F","LF","ANGLE","1",NA,217992,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","1",1,1
"70576",12423,"BANKW","C","RT","ANGLE","185",NA,217843,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","185",185,185
"70624",12423,"BANKW","E","LF","ANGLE","182",NA,217942,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","182",182,182
"70873",12424,"BANKW","H","LF","ANGLE","18.7","F1",219986,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","18.7",18.7,18.7
"70887",12424,"BANKW","J","LF","ANGLE","17",NA,220084,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","17",17,17
"70945",12424,"BANKW","E","RT","ANGLE","45",NA,219838,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","45",45,45
"70966",12424,"BANKW","K","LF","ANGLE","10",NA,220134,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","10",10,10
"71102",12424,"BANKW","E","LF","ANGLE","20",NA,219837,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","20",20,20
"71168",12424,"BANKW","F","LF","ANGLE","17",NA,219886,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","17",17,17
"71214",12424,"BANKW","G","RT","ANGLE","20",NA,219937,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","20",20,20
"71417",12424,"BANKW","F","RT","ANGLE","30",NA,219887,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","30",30,30
"71418",12424,"BANKW","G","LF","ANGLE","25",NA,219936,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","25",25,25
"71425",12424,"BANKW","I","LF","ANGLE","20",NA,220036,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","20",20,20
"71524",12424,"BANKW","D","LF","ANGLE","187","K",219787,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","187",187,187
"71547",12424,"BANKW","H","RT","ANGLE","25","F1",219987,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","25",25,25
"71675",12424,"BANKW","K","RT","ANGLE","15",NA,220135,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","15",15,15
"71763",12424,"BANKW","C","LF","ANGLE","10",NA,219737,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","10",10,10
"71770",12424,"BANKW","C","RT","ANGLE","25",NA,219738,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","25",25,25
"71797",12424,"BANKW","J","RT","ANGLE","135",NA,220085,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","135",135,135
"72179",12424,"BANKW","D","RT","ANGLE","10","K",219788,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","10",10,10
"72248",12424,"BANKW","B","RT","ANGLE","45",NA,219688,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","45",45,45
"72368",12424,"BANKW","A","RT","ANGLE","85",NA,219638,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","85",85,85
"72488",12424,"BANKW","A","LF","ANGLE","5",NA,219637,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","5",5,5
"72596",12424,"BANKW","B","LF","ANGLE","0",NA,219687,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","0",0,0
"72609",12425,"BANKW","I","LF","ANGLE","35",NA,212420,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","35",35,35
